"","ID2","Start","End","Dura","Period","Lat.St","Lon.St","Lat.En","Lon.En","m","Speed.Mean","GPS.Speed.Sd","Speed.Sd","Dura2","Dura_flag","Sort.St","Sort.En","Avg.Lat.St","Avg.Lon.St","Num.St","Avg.Lat.En","Avg.Lon.En","Num.En","flag.En","flag.St"
"11671",185,1453732148,1453733250,18.3666666666667,22,28.664621,115.948,28.657368,115.88943,7.55030197485871,28.6251366120219,16.7923481407717,0.0461210828317607,0.688483796296296,1,1,1,28.664621,115.948,0,28.657368,115.88943,0,1,13
"11672",185,1453792735,1453794335,26.6666666666667,15,28.656986,115.88898,28.661201,115.95602,8.23589832926995,25.6410488245931,16.3740910115808,0.0458902856402154,0.00460648148148148,1,1,1,28.6571855,115.889143375,16,28.661201,115.95602,0,0,31
"11673",185,1453794733,1453795257,8.73333333333333,15,28.661396,115.956,28.67345,115.96446,2.68684237895472,18.1509803921569,11.3600975491298,0.0556728339911366,0.0914583333333333,1,1,20,28.661396,115.956,0,28.67345,115.96446,0,0,0
"11674",185,1453803159,1453829963,446.733333333333,12.3333333333333,28.673473,115.964005,28.656357,115.88972,16.9194197018471,0.000631227417618531,18.3031199390155,0.0442800466372442,0.504166666666667,1,20,1,28.673473,115.964005,0,28.656357,115.88972,0,1,0
"11675",185,1453828777,1453829963,19.7666666666667,1,28.67285,115.919334,28.656357,115.88972,5.74418623163849,22.7485380116959,20.3118237065586,0.0396795933895187,0.504166666666667,1,14,1,28.67285,115.919334,0,28.656357,115.88972,0,1,1
"11676",185,1453873523,1453875657,35.5666666666667,14,28.65757,115.889595,28.686764,115.94001,7.8838408310932,18.3013888888889,13.7856921230737,0.0479919602272123,0.0356712962962963,1,1,21,28.6571855,115.889143375,16,28.686764,115.94001,0,0,31
"11677",185,1453878739,1453879323,9.73333333333333,15,28.686745,115.9398,28.684143,115.95466,3.20317297413218,19.4350877192982,14.126225983507,0.0554341311500887,0.0343171296296296,1,21,22,28.686745,115.9398,0,28.684143,115.95466,0,0,0
"11678",185,1453882288,1453882878,9.83333333333333,16,28.684126,115.95498,28.664616,115.94931,2.99936191062854,19.5065913370998,11.2324266880532,0.0356128285306861,0.0052662037037037,1,22,1,28.684126,115.95498,0,28.662657625,115.93427625,8,6,0
"11679",185,1453883333,1453883538,3.41666666666667,16,28.66458,115.94919,28.667408,115.95163,0.533792190150857,8.97159090909091,8.09474536952229,0.0629253569064198,0.0168402777777778,1,1,1,28.66458,115.94919,0,28.667408,115.95163,0,0,12
"11680",185,1453884993,1453885802,13.4833333333333,17,28.667534,115.95114,28.698004,115.96184,4.36241105263361,19.1986928104575,11.5288051884989,0.0464921105383821,0.115555555555556,1,1,12,28.667534,115.95114,0,28.698004,115.96184,0,0,0
"11681",185,1453895786,1453897225,23.9833333333333,20,28.697939,115.96175,28.734371,115.83932,17.5499581858389,43.2819444444444,19.5710698717428,0.0374600585005172,0.0194097222222222,1,12,3,28.697939,115.96175,0,28.734371,115.83932,0,3,1
"11682",185,1453898902,1453899451,9.15,20,28.734613,115.83929,28.760107,115.85497,4.15339511341376,26.4659300184162,14.4169027300317,0.0409452934356395,0.00524305555555556,1,3,2,28.734613,115.83929,0,28.760107,115.85497,0,2,10
"11683",185,1453899904,1453900113,3.48333333333333,21,28.760168,115.854416,28.75947,115.849945,0.753639795791618,12.1904761904762,7.9050528787717,0.0538581554717856,0.0105671296296296,1,2,2,28.760168,115.854416,0,28.75947,115.849945,0,0,5
"11684",185,1453901026,1453901670,10.7333333333333,21,28.759678,115.84965,28.734404,115.83938,4.12754357930937,22.5612403100775,9.67394135378053,0.0419799935942804,0.0114699074074074,1,2,3,28.759678,115.84965,0,28.734404,115.83938,0,2,4
"11685",185,1453902661,1453903875,20.2333333333333,22,28.734472,115.83852,28.672903,115.794014,10.540485684291,31.574358974359,15.8336635774335,0.0354699320729543,0.0234953703703704,1,3,23,28.734472,115.83852,0,28.672903,115.794014,0,0,11
"11686",185,1453905905,1453907689,29.7333333333333,22,28.67327,115.794785,28.65656,115.889206,10.925147402934,22.4648648648649,19.1118009159671,0.0381379996996387,1.48730324074074,1,23,1,28.67327,115.794785,0,28.65656,115.889206,0,4,0
"11687",185,1454036192,1454038297,35.0833333333333,11,28.657011,115.88898,28.694574,115.863205,8.0008919757042,17.7066756574511,13.2817339259711,0.048504801979707,0.122094907407407,1,1,11,28.6571855,115.889143375,16,28.694574,115.863205,0,0,31
"11688",185,1454048846,1454051040,36.5666666666667,14,28.695698,115.86409,28.656733,115.88917,6.95678016257274,16.7132644956315,15.7387123223824,0.0461000735870978,1.18819444444444,1,11,1,28.695698,115.86409,0,28.662657625,115.93427625,8,6,0
"11689",185,1454153700,1454155333,27.2166666666667,19,28.656944,115.88924,28.697857,115.96144,12.7121189295555,30.0849056603774,13.842464542247,0.0464102580936849,1.27060185185185,1,1,12,28.6571855,115.889143375,16,28.697857,115.96144,0,0,31
"11690",185,1454265113,1454266507,23.2333333333333,2,28.697958,115.96173,28.657171,115.88899,12.7011236930189,35.4452380952381,18.6772091736623,0.0487966678656697,1.47414351851852,1,12,1,28.697958,115.96173,0,28.657171,115.88899,0,4,1
"11691",185,1454393873,1454394967,18.2333333333333,14,28.657082,115.88933,28.686365,115.90116,5.79869001815595,22.128813559322,17.4650042863432,0.0512761026506984,0.0409606481481481,1,1,8,28.6571855,115.889143375,16,28.686365,115.90116,0,0,31
"11692",185,1454398506,1454400905,39.9833333333333,15,28.686499,115.9012,28.656712,115.88919,6.84344228505001,11.715651135006,13.1152108899835,0.0513409121568659,0.725208333333333,1,8,1,28.686499,115.9012,0,28.662657625,115.93427625,8,6,1
"11693",185,1454463563,1454464267,11.7333333333333,9,28.656845,115.8891,28.681696,115.90036,5.25399840436131,27.1288888888889,17.5928139272638,0.0543687153010952,0.0256018518518519,1,1,8,28.6571855,115.889143375,16,28.681696,115.90036,0,0,31
"11694",185,1454466479,1454468032,25.8833333333333,10,28.68176,115.90047,28.65723,115.88932,4.60739286789418,14.2421796165489,13.9116939724775,0.0488930229304933,0,1,8,1,28.68176,115.90047,0,28.65723,115.88932,0,2,0
